"log_id","us_id","log_task_name","log_question_score","log_question_status","log_question_used_time","log_created_time","log_question_number","log_question_name"
"15387","242","identification","1","t","00:00:00.979","2018-09-20 02:15:41.1541","10","number-0"
"15389","242","identification","1","t","00:00:00.41","2018-09-20 02:15:45.1545","11","number-8"
"15414","242","comparison_number","1","t","00:00:00.677","2018-09-20 02:17:29.1729","3","6:2"
"15412","242","comparison_number","1","t","00:00:03.779","2018-09-20 02:17:25.1725","2","5:9"
"15301","242","Comparison_object","0","f","00:00:01.354","2018-09-20 02:09:37.937","1","5:10"
"15302","242","Comparison_object","1","t","00:00:02.32","2018-09-20 02:09:42.942","2","10:15"
"15303","242","Comparison_object","1","t","00:00:01.923","2018-09-20 02:09:47.947","3","8:6"
"15305","242","Comparison_object","1","t","00:00:01.787","2018-09-20 02:09:51.951","4","10:8"
"15411","242","comparison_number","1","t","00:00:02.408","2018-09-20 02:17:19.1719","1","8:3"
"15490","242","number_line","1","t","00:00:13.556","2018-09-20 02:22:21.2221","6","star-9"
"15306","242","Comparison_object","1","t","00:00:02.771","2018-09-20 02:09:56.956","5","10:12"
"15307","242","Comparison_object","1","t","00:00:02.582","2018-09-20 02:10:01.101","6","14:12"
"15391","242","identification","1","t","00:00:07.188","2018-09-20 02:15:57.1557","12","number-12"
"15310","242","Comparison_object","1","t","00:00:01.123","2018-09-20 02:10:05.105","7","14:16"
"15541","242","subtraction","1","t","00:00:05.416","2018-09-20 02:25:59.2559","1","object-object-5-minus-2"
"15343","242","counting","0","f","00:00:00","2018-09-20 02:13:08.138","2.2","number-6"
"15344","242","counting","0","f","00:00:00.991","2018-09-20 02:13:19.1319","2.3","number-12"
"15513","242","ordinality","0","t","00:00:09.483","2018-09-20 02:23:04.234","0","sample-drag-number-4"
"15485","242","number_line","1","t","00:00:07.338","2018-09-20 02:22:04.224","5","star-5"
"16497","243","identification","0","f","00:00:07.771","2018-09-24 01:52:11.5211","13","number-25"
"16555","243","ordinality","1","t","00:00:15.779","2018-09-24 02:01:54.154","5","drag-number-6"
"16495","243","identification","0","f","00:00:07.041","2018-09-24 01:51:59.5159","12","number-12"
"16494","243","identification","0","f","00:00:04.497","2018-09-24 01:51:44.5144","11","number-8"
"16493","243","identification","1","t","00:00:02.229","2018-09-24 01:51:36.5136","10","number-0"
"16492","243","identification","0","f","00:00:04.389","2018-09-24 01:51:29.5129","9","number-9"
"16490","243","identification","1","t","00:00:06.322","2018-09-24 01:51:20.512","8","number-4"
"16558","243","addition","0","f","00:00:03.817","2018-09-24 02:03:39.339","3","number-3-plus-4"
"16489","243","identification","1","t","00:00:02.065","2018-09-24 01:51:10.511","7","number-2"
"16487","243","identification","1","t","00:00:01.823","2018-09-24 01:51:03.513","6","number-1"
"16554","243","ordinality","0","f","00:00:10.903","2018-09-24 02:01:39.139","4","drag-number-13"
"16485","243","identification","0","f","00:00:05.65","2018-09-24 01:50:57.5057","5","number-5"
"16483","243","identification","1","t","00:00:03.311","2018-09-24 01:50:47.5047","4","number-3"
"16442","243","Comparison_object","1","t","00:00:02.53","2018-09-24 01:46:34.4634","2","10:15"
"16482","243","identification","0","f","00:00:05.715","2018-09-24 01:50:38.5038","3","number-6"
"16457","243","counting","1.5","t","00:00:00","2018-09-24 01:48:04.484","2.2","number-6"
"16510","243","comparison_number","0","f","00:00:03.325","2018-09-24 01:53:39.5339","5","19:15"
"16481","243","identification","1","t","00:00:05.746","2018-09-24 01:50:28.5028","2","number-7"
"16480","243","identification","0","t","00:00:04.107","2018-09-24 01:50:18.5018","1","number-0 EXEPLE"
"16444","243","Comparison_object","1","t","00:00:03.275","2018-09-24 01:46:44.4644","4","10:8"
"16446","243","Comparison_object","1","t","00:00:02.656","2018-09-24 01:46:49.4649","5","10:12"
"16511","243","comparison_number","1","t","00:00:02.246","2018-09-24 01:53:44.5344","6","13:18"
"16476","243","counting","1","t","00:00:10.527","2018-09-24 01:50:01.501","7.1","15 mouses normal"
"16472","243","counting","1","t","00:00:10","2018-09-24 01:49:48.4948","6.1","9-chickens-normal"
"16501","243","identification","1","t","00:00:04.115","2018-09-24 01:52:37.5237","16","number-40"
"16529","243","number_line","0","f","00:00:16.453","2018-09-24 01:56:30.563","2","rocket-4"
"16532","243","number_line","0","f","00:00:09.888","2018-09-24 01:56:44.5644","3","rocket-9"
"16564","243","subtraction","0","f","00:00:10.994","2018-09-24 02:05:30.53","5","number-29-minus-15"
"16534","243","number_line","0","f","00:00:26.937","2018-09-24 01:57:15.5715","4","rocket-7"
"16505","243","comparison_number","1","t","00:00:02.674","2018-09-24 01:53:13.5313","1","8:3"
"16525","243","number_line","0","t","00:00:00","2018-09-24 01:56:10.561","1","rocket-2-Example"
"16471","243","counting","1","t","00:00:06.339","2018-09-24 01:49:36.4936","5.1","6 ladybugs normal"
"16536","243","number_line","0","f","00:00:12.089","2018-09-24 01:57:31.5731","5","rocket-5"
"16557","243","addition","1","t","00:00:11.643","2018-09-24 02:03:04.34","2","object-2-plus-3"
"16448","243","Comparison_object","0","f","00:00:00.549","2018-09-24 01:46:55.4655","7","14:16"
"16562","243","subtraction","1","t","00:00:09.528","2018-09-24 02:04:43.443","2","object-object-8-minus-2"
"16506","243","comparison_number","1","t","00:00:09.922","2018-09-24 01:53:25.5325","2","5:9"
"16507","243","comparison_number","1","t","00:00:01.341","2018-09-24 01:53:29.5329","3","6:2"
"16508","243","comparison_number","1","t","00:00:01.429","2018-09-24 01:53:33.5333","4","4:7"
"16470","243","counting","0","t","00:00:02.821","2018-09-24 01:49:28.4928","4.1","animal normal"
"16561","243","subtraction","1","t","00:00:05.297","2018-09-24 02:04:28.428","1","object-object-5-minus-2"
"16521","243","comparison","0","t","00:00:24.18","2018-09-24 01:55:38.5538","4","25 animals"
"16560","243","addition","0","f","00:00:00.699","2018-09-24 02:03:57.357","5","number-15-plus-14"
"16538","243","number_line","0","t","00:00:16.04","2018-09-24 01:58:18.5818","1","star-2"
"16465","243","counting","1.5","t","00:00:06.301","2018-09-24 01:48:55.4855","3.2","number-4"
"16540","243","number_line","0","f","00:00:08.588","2018-09-24 01:58:31.5831","2","star-4"
"16519","243","comparison","0","t","00:00:35.516","2018-09-24 01:55:14.5514","3","13 animals"
"16512","243","comparison_number","0","f","00:00:02.29","2018-09-24 01:53:48.5348","7","24:27"
"16563","243","subtraction","1","t","00:00:07.302","2018-09-24 02:05:16.516","4","number-17-minus-4"
"16541","243","number_line","0","f","00:00:06.491","2018-09-24 01:58:41.5841","3","star-7"
"16542","243","number_line","1","t","00:00:09.323","2018-09-24 01:58:54.5854","4","star-1"
"16559","243","addition","0","f","00:00:06.952","2018-09-24 02:03:48.348","4","number-12-plus-2"
"16544","243","number_line","1","t","00:00:31.147","2018-09-24 01:59:30.593","5","star-5"
"16546","243","number_line","0","f","00:00:42.094","2018-09-24 02:00:16.016","6","star-9"
"16547","243","ordinality","0","t","00:00:00","2018-09-24 02:00:36.036","0","animal-sample"
"16556","243","addition","1","t","00:00:09.165","2018-09-24 02:02:48.248","1","object-2-plus-1"
"16548","243","ordinality","1","t","00:00:07.428","2018-09-24 02:00:46.046","1","animal-zebra-10"
"16516","243","comparison","0","f","00:00:08.177","2018-09-24 01:54:38.5438","2","5 animals"
"16550","243","ordinality","1","t","00:00:03.527","2018-09-24 02:00:52.052","2","animal-lamb-11"
"16447","243","Comparison_object","1","t","00:00:00.783","2018-09-24 01:46:52.4652","6","14:12"
"16551","243","ordinality","0","t","00:00:17.46","2018-09-24 02:01:10.11","0","sample-drag-number-4"
"16515","243","comparison","0","f","00:00:09.096","2018-09-24 01:54:30.543","1","6 animals"
"16499","243","identification","0","f","00:00:05.908","2018-09-24 01:52:21.5221","14","number-29"
"16441","243","Comparison_object","1","t","00:00:03.999","2018-09-24 01:46:29.4629","1","5:10"
"16500","243","identification","1","t","00:00:03.374","2018-09-24 01:52:29.5229","15","number-33"
"16459","243","counting","1.5","t","00:00:05.256","2018-09-24 01:48:16.4816","2.3","number-12"
"16469","243","counting","0","f","00:00:15.969","2018-09-24 01:49:20.492","3.3","number-15"
"15775","244","comparison","0","t","00:00:06.955","2018-09-20 02:41:41.4141","1","6 animals"
"15662","244","Comparison_object","1","t","00:00:01.546","2018-09-20 02:34:55.3455","1","5:10"
"15664","244","Comparison_object","1","t","00:00:02.36","2018-09-20 02:35:00.35","2","10:15"
"15667","244","Comparison_object","1","t","00:00:01.88","2018-09-20 02:35:04.354","3","8:6"
"15668","244","Comparison_object","1","t","00:00:00.829","2018-09-20 02:35:08.358","4","10:8"
"15670","244","Comparison_object","1","t","00:00:00.414","2018-09-20 02:35:11.3511","5","10:12"
"15671","244","Comparison_object","1","t","00:00:03.263","2018-09-20 02:35:16.3516","6","14:12"
"15673","244","Comparison_object","0","f","00:00:04.84","2018-09-20 02:35:24.3524","7","14:16"
"15681","244","subtraction","1","t","00:00:02.68","2018-09-20 02:35:53.3553","1","object-object-5-minus-2"
"15685","244","subtraction","1","t","00:00:05.059","2018-09-20 02:36:03.363","2","object-object-8-minus-2"
"15692","244","subtraction","0","f","00:00:06.121","2018-09-20 02:36:23.3623","3","number-4-minus-1"
"15696","244","subtraction","0","f","00:00:04.945","2018-09-20 02:36:30.363","4","number-17-minus-4"
"15699","244","subtraction","0","f","00:00:05.119","2018-09-20 02:36:38.3638","5","number-29-minus-15"
"15722","244","counting","1.5","t","00:00:00","2018-09-20 02:38:14.3814","2.2","number-6"
"15730","244","counting","1.5","t","00:00:07.935","2018-09-20 02:38:28.3828","2.3","number-12"
"15744","244","counting","0","f","00:00:00","2018-09-20 02:39:34.3934","3.2","number-4"
"15745","244","counting","0","f","00:00:00","2018-09-20 02:39:38.3938","3.3","number-15"
"15748","244","counting","0","t","00:00:03.564","2018-09-20 02:39:44.3944","4.1","animal normal"
"15749","244","counting","1","t","00:00:00","2018-09-20 02:39:44.3944","5.1","6 ladybugs normal"
"15752","244","counting","1","t","00:00:09.4","2018-09-20 02:39:55.3955","6.1","9-chickens-normal"
"15755","244","counting","1","t","00:00:11.572","2018-09-20 02:40:09.409","7.1","15 mouses normal"
"15759","244","comparison_number","1","t","00:00:03.135","2018-09-20 02:40:46.4046","1","8:3"
"15763","244","comparison_number","1","t","00:00:03.017","2018-09-20 02:40:52.4052","2","5:9"
"15764","244","comparison_number","1","t","00:00:00.176","2018-09-20 02:40:54.4054","3","6:2"
"15766","244","comparison_number","1","t","00:00:01.693","2018-09-20 02:40:58.4058","4","4:7"
"15768","244","comparison_number","1","t","00:00:01.069","2018-09-20 02:41:02.412","5","19:15"
"15769","244","comparison_number","1","t","00:00:00.151","2018-09-20 02:41:04.414","6","13:18"
"15770","244","comparison_number","1","t","00:00:03.243","2018-09-20 02:41:10.411","7","24:27"
"15776","244","comparison","0","t","00:00:03.934","2018-09-20 02:41:45.4145","2","5 animals"
"15779","244","comparison","0","t","00:00:12.398","2018-09-20 02:41:57.4157","3","13 animals"
"15786","244","comparison","0","t","00:00:25.169","2018-09-20 02:42:23.4223","4","25 animals"
"15793","244","number_line","0","t","00:00:00","2018-09-20 02:42:53.4253","1","rocket-2-Example"
"15798","244","number_line","1","t","00:00:08.424","2018-09-20 02:43:05.435","2","rocket-4"
"15802","244","number_line","1","t","00:00:04.481","2018-09-20 02:43:14.4314","3","rocket-9"
"15808","244","number_line","1","t","00:00:11.956","2018-09-20 02:43:30.433","4","rocket-7"
"15813","244","number_line","0","f","00:00:08.506","2018-09-20 02:43:42.4342","5","rocket-5"
"15822","244","number_line","0","f","00:00:27.876","2018-09-20 02:44:14.4414","6","rocket-10"
"15825","244","number_line","0","t","00:00:08.072","2018-09-20 02:44:26.4426","1","star-2"
"15830","244","number_line","1","t","00:00:06.214","2018-09-20 02:44:36.4436","2","star-4"
"15834","244","number_line","0","f","00:00:14.617","2018-09-20 02:44:55.4455","3","star-7"
"15835","244","number_line","1","t","00:00:04.726","2018-09-20 02:45:04.454","4","star-1"
"15840","244","number_line","1","t","00:00:15.135","2018-09-20 02:45:23.4523","5","star-5"
"15849","244","number_line","1","t","00:00:17.274","2018-09-20 02:45:44.4544","6","star-9"
"15851","244","ordinality","0","t","00:00:00","2018-09-20 02:46:05.465","0","animal-sample"
"15854","244","ordinality","1","t","00:00:06.789","2018-09-20 02:46:15.4615","1","animal-zebra-10"
"15858","244","ordinality","1","t","00:00:07.451","2018-09-20 02:46:25.4625","2","animal-lamb-11"
"15860","244","ordinality","0","t","00:00:03.91","2018-09-20 02:46:29.4629","0","sample-drag-number-4"
"15861","244","ordinality","1","t","00:00:04.78","2018-09-20 02:46:34.4634","3","drag-number-7"
"15863","244","ordinality","1","t","00:00:03.966","2018-09-20 02:46:38.4638","4","drag-number-13"
"15864","244","ordinality","0","f","00:00:09.196","2018-09-20 02:46:47.4647","5","drag-number-6"
"15866","244","addition","1","t","00:00:04.591","2018-09-20 02:47:14.4714","1","object-2-plus-1"
